product_name,id,current_price,original_price,discount,discount_rate,short_description,rating_average,inventory_status,brand_name,product_link
Điện Thoại Bàn Không Dây Lắp Các Loại Sim Di Động Cố Địnḥ,144231179,699000,699000,0,0,"Điện thoại bàn Điện thoại cố định không dây Dòng cố định không dây lắp SIM Lắp SIM cố định hoặc SIM di động đều được Lắp tất cả các loại SIM của tất cả các thị trường hiện có Viettel, Vina, Mobi, Viet...",4.7,available,OEM,https://tiki.vn/product-p144231179.html?spid=144231180
Máy đọc sách Pocketbook Era Stardust Sliver (16GB) - Hàng chính hãng - Màu đen,198324148,4830000,5990000,1160000,19,"MÁY ĐỌC SÁCH POCKETBOOK ERA STARDUST SLIVER 7"" 16 GBPocketBook tự hào công bố Kỷ nguyên PocketBook 7 inch được mong đợi từ lâu với màn hình E Ink Carta  1200 thế hệ mới mang lại sự thoải mái hoàn h...",5.0,available,Pocketbook,https://tiki.vn/product-p198324148.html?spid=198324149
"Điện thoại Goly Base 35 Pro 4G - Pin trâu, màn hình lớn , loa to - Hàng chính hãng ",198188785,639000,729000,90000,12,Khuyến mãi : Tặng ốp chống sốc máyThông tin sản phẩm--------------------Tên sản phẩm: Goly base 35 Pro 4GKiểu dáng mạnh mẽMàn hình màu TFT rộng 2.4 inch màn siêu lớnCamera: VGAHỗ trợ 2 sim 2 só...,5.0,available,Goly,https://tiki.vn/product-p198188785.html?spid=198188787
Điện thoại Samsung Galaxy A13 4GB/128GB Xanh - Hàng Chính Hãng,188701072,3890000,4690000,800000,17,"Chụp ảnh chất lượng với 4 camera sau 50MP + 5MP + 2MP + 2MPTrải nghiệm hình ảnh sống động và sắc nét nhờ màn hình FHD+ 6.6''Làm việc, học tập và giải trí nhanh chóng với vi xử lý Exynos 850Đa nhiệm...",5.0,available,Samsung,https://tiki.vn/product-p188701072.html?spid=188701073
Điện thoại POCO M5 4GB+64GB/6GB+128GB | Pin 5000mAh | MediaTek Helio G99 | Sạc nhanh 18W - Hàng chính hãng,197143907,3390000,3990000,600000,15,"Chiếc smartphone gây ấn tượng đầu tiên với khách hàng nhờ vào màn hình có kích thước lớn đến 6.58 inch. Ưu điểm ấn tượng của POCO M5 nằm ở độ phân giải màn hình Full HD+, cùng tần số quét lên đến 90 H...",5.0,available,Xiaomi,https://tiki.vn/product-p197143907.html?spid=197143909
Điện thoại Nokia 8210 4G - Hàng Chính Hãng,201568993,1380000,1490000,110000,7,"Thiết kế nhỏ gọn, kết hợp độc đáo giữa truyền thống và hiện đạiNếu bạn còn nhớ thì trong những năm đầu khi ra mắt, điện thoại của Nokia gây ấn tượng với người dùng bởi thiết kế chắc chắn, bền bỉ. Chi...",5.0,available,Nokia,https://tiki.vn/product-p201568993.html?spid=201568995
Điện Thoại Xiaomi Redmi Note 11S 8GB/128GB - Hàng Chính Hãng,165965622,5699000,6690000,991000,15,"Điện Thoại Xiaomi Redmi Note 11S 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim. Màn hình AMOLED sắc nét, giải trí đỉnh cao- Redmi Note ...",4.5,available,Xiaomi,https://tiki.vn/product-p165965622.html?spid=179439750
Điện Thoại Samsung Galaxy A03s (3GB/32GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,127372598,2190000,2990000,800000,27,"Thiết kế quen thuộcĐiện thoại Galaxy A03s tiếp nối phong cách của Galaxy A02s trước đó, khi sở hữu một kiểu dáng xinh xắn với viền màn hình khá mỏng, mặt lưng được phủ một lớp nhám cao cấp giúp ...",4.0,available,Samsung,https://tiki.vn/product-p127372598.html?spid=203293707
Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính Hãng,121744434,3589000,4290000,701000,16,"Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim. Camera- 50MP camera chính- Sử dụng camera chính 50MP để ngắm...",4.8,available,Xiaomi,https://tiki.vn/product-p121744434.html?spid=121744436
Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,197670818,3590000,3990000,400000,10,"Dung lượng pin lớn 5000mAh, Galaxy A04s đáp ứng đầy đủ nhu cầu giải trí liền mạch, kéo dài thời gian sử dụng lên đến 2 ngày.Sở hữu Công nghệ Sạc Nhanh 15W (*) (an toàn cho thiết bị), giúp bạn bắt nhịp...",4.0,available,Samsung,https://tiki.vn/product-p197670818.html?spid=197670820
Điện thoại Xiaomi Redmi Note 10S (8GB/128GB) - Hàng chính hãng ,102565233,4740000,6990000,2250000,32,Cụm 4 camera 64 MP chắc chắn sẽ không làm bạn thất vọngRedmi Note 10S được trang bị bộ bốn camera với camera chính 64 MP khẩu độ f/1.79 cho khả năng lấy nét nhanh giúp ghi lại những khoảnh khắc đá...,4.7,available,Xiaomi,https://tiki.vn/product-p102565233.html?spid=102565272
Điện Thoại Nokia 110 4G - Hàng Chính Hãng,146365404,799000,850000,51000,6,"Điện Thoại Nokia 110 4G - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, pin, sạc micro USB, tai nghe, sách hướng dẫn sử dụng. Thiết kế sang trọng, bền bỉCác cạnh bên và phần nắp lưng máy cũng được...",4.7,available,Nokia,https://tiki.vn/product-p146365404.html?spid=146365406
Điện Thoại Samsung A03 Core 2GB/32GB - Hàng Chính Hãng,172001933,2069000,2690000,621000,23,Galaxy A03 Core có kết cấu đường cong mượt mà với thân máy để nâng cao khả năng cầm nắm. Màn hình rộng cho phép thưởng thức video một cách trọn vẹn nhất. Các họa tiết kẻ sọc thêm phần phong cách và bắ...,4.0,available,Samsung,https://tiki.vn/product-p172001933.html?spid=172001935
Máy đọc sách Onyx Boox Nova 3 Color - Hàng Chính Hãng ,113060205,9390000,9390000,0,0,"Dải màu sắc tươi sángKaleido Plus, công nghệ màn hình E-ink mới nhất Công nghệ Kaleido Tiên tiến, được biết đến với tên Kaleido Plus, là thế hệ màn hình E-ink Kaleido thứ ba. Màn hình mới hiển thị...",5.0,available,Onyx Boox,https://tiki.vn/product-p113060205.html?spid=113060208
"Điện thoại Bphone A60 (Ram 6Gb,Rom 128 Gb,màn hình đục lổ FHD 6.7inch , pin 5.000mAh ) - Hàng chính hãng",151463645,5490000,5490000,0,0,"Nâng tầm nhiếp ảnh điện toánTrí tuệ nhân tạo AI cùng các sáng tạo công nghệ nhiếp ảnh điện toán nổi bật: sMacro, sCorrection, sMoment, sNight… nâng cấp khả năng chụp ảnh vượt xa g...",4.0,available,Bphone,https://tiki.vn/product-p151463645.html?spid=151463646
Máy Tính Bảng Alldocube iPlay 20s 10.1 inches OctaCore 1.6Ghz Sim 4G Ram 4Gb Rom 64Gb - Hàng chính hãng,155267463,3490000,3490000,0,0,"Alldocube iPlay 20S trang bị màn hình IPS 10.1 inch Full HD (1920 × 1200) đầy màu sắc, đắm chìm, sống động với độ rõ nét, màu sắc và độ mịn tuyệt vời. Iplay 20S cũng hỗ trợ điều chỉnh thuật toán hình...",4.7,available,Alldocube,https://tiki.vn/product-p155267463.html?spid=155267464
Điện Thoại Oppo Reno8 5G (8GB/256GB) - Hàng Chính Hãng,194487223,12490000,13990000,1500000,11,...,5.0,available,OPPO,https://tiki.vn/product-p194487223.html?spid=194487227
"Điện Thoại Bàn Không Dây Lắp Các Loại Sim Di Động Cố Địnḥ Viettel, Mobiphone, Vinaphone",144200408,750000,750000,0,0,"Điện thoại bàn Điện thoại cố định không dây Dòng cố định không dây lắp SIM Lắp SIM cố định hoặc SIM di động đều được Lắp tất cả các loại SIM của tất cả các thị trường hiện có Viettel, Vina, Mobi, Viet...",5.0,available,OEM,https://tiki.vn/product-p144200408.html?spid=144200409
Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng,21317020,2265000,2265000,0,0,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",5.0,available,Panasonic,https://tiki.vn/product-p21317020.html?spid=49302166
Combo máy đọc sách Kindle paperwhite 5 Black (11th gen) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,201067649,3818100,4290000,471900,11, ...,5.0,available,Kindle,https://tiki.vn/product-p201067649.html?spid=184640913
Masstel izi 26 4G - Chữ to - Loa to - Hàng Chính Hãng,195894801,579000,650000,71000,11,"TÍNH NĂNG NỔI BẬTMasstel IZI 26 4G, một chiếc điện thoại phổ thông sở hữu thiết kế cơ bản, bền bỉ cùng thời lượng pin dài lâu. Sự lựa chọn tối ưu cho những ai đang cần một thiết b...",5.0,available,Masstel,https://tiki.vn/product-p195894801.html?spid=195894803
Điện thoại Samsung Galaxy Z Flip 4 (8GB/128GB) - Hàng chính hãng,194034217,20490000,23990000,3500000,15,...,5.0,available,Samsung,https://tiki.vn/product-p194034217.html?spid=194034219
Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng Chính Hãng,174598949,17150000,24912000,7762000,31,...,5.0,available,Samsung,https://tiki.vn/product-p174598949.html?spid=174598955
Điện thoại Samsung Galaxy A13 (4GB/128GB) - Hàng chính hãng,172826900,3709000,4690000,981000,21,"Màn hình: PLS TFT LCD 6.6"", Full HD+ (1080 x 2408 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 5 MP + 2 MP + 2 MPCamera trước: 8 MPChipset: Exynos 850 8 nhânRAM: 4 GBBộ nhớ trong: 128 GB...",4.8,available,Samsung,https://tiki.vn/product-p172826900.html?spid=172826902
"Điện thoại Goly A16 - Dành cho người già , Phím to , Loa to - Hàng chính hãng",198201166,479000,559000,80000,14,"Điện thoại dành cho người già Goly A16 - Phím to - Loa to - Hàng chính hãngGoly A16 là mẫu điện thoại phổ thông dành cho người già:- Tặng kèm ốp lưng- Bàn phím chữ số to, chống mờ theo thời gian- ...",5.0,available,Goly,https://tiki.vn/product-p198201166.html?spid=198201168
Điện Thoại Oppo Reno 6Z 5G (8GB/128G) - Hàng Chính Hãng,113569117,5790000,8590000,2800000,33,"Thiết kế thời thượng, đẳng cấp vượt trộiĐiện thoại Reno6 Z 5G sở hữu thiết kế vô cùng thời thượng. Các đường nét, chi tiết trên máy được trau chuốt hoàn hảo và cực kỳ hấp dẫn. Các khung viền bo cong ...",4.8,available,OPPO,https://tiki.vn/product-p113569117.html?spid=113569119
Điện thoại Realme C35 4GB/64GB - Hàng chính hãng,184696247,3769000,4290000,521000,12,"Thông số kỹ thuậtMàn hìnhChính: 6.58 inch, Chính: IPS LCD, FHD+, 1080 x 2408 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie8.0 MPRAM4 GBBộ nhớ trong64 GBCPUUnisoc T616Dung lượng ...",5.0,available,Realme,https://tiki.vn/product-p184696247.html?spid=184696251
Máy Tính Bảng Huawei Matepad | Màn Hình 2K Fullview | Hiệu Suất Mạnh Mẽ | Âm Thanh Vòm Sống Động | Hàng Chính Hãng,90147619,5975000,6990000,1015000,15,HUAWEI Matepad WIFI Series HUAWEI Matepad (4GB + 128GB) HUAWEI Matepad LTE Series HUAWEI Matepad (4GB + 64GB):Màn hình FullView là một khái niệm phổ biến trong ngành c...,4.7,available,Huawei,https://tiki.vn/product-p90147619.html?spid=201872652
Điện Thoại Xiaomi Redmi Note 11 Pro 8GB/128GB - Hàng Chính Hãng,169547788,6489000,7490000,1001000,13,"Điện Thoại Xiaomi Redmi Note 11 Pro 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng. Không gian hiển thị lớn- Xiaomi Redmi No...",5.0,available,Xiaomi,https://tiki.vn/product-p169547788.html?spid=169937787
Điện Thoại Vsmart Joy 4 - Hàng Chính Hãng,67910637,3190000,3190000,0,0,"Thiết kế sang trọng, tinh tếTiếp nối sự thành công của mẫu điện thoại Vsmart Joy 3 thì tới đây, Vsmart tiếp tục chuẩn bị ra mắt sản phẩm điện thoại mới với tên gọi Vsmart Joy 4. Sản phẩm này là bản n...",0.0,available,Vsmart,https://tiki.vn/product-p67910637.html?spid=114644641
Điện Thoại Oppo A16k (3GB/32G) - Hàng Chính Hãng,142545270,2690000,3190000,500000,16,"Theo một số báo cáo trước đây cho biết, OPPO đang phát triển một chiếc điện thoại mới có tên là OPPO A16K. Hôm nay, theo một số nguồn tin, hình ảnh render sắc nét cũng như thông số kỹ thuật của điện t...",5.0,available,OPPO,https://tiki.vn/product-p142545270.html?spid=171350275
Điện Thoại Smartphone DXD 20Pro Hàng Chính Hãng,55518608,790000,0,0,0,...,3.1,discontinued,DXD,https://tiki.vn/product-p55518608.html
Điện thoại Samsung Galaxy S22 Ultra 5G (12GB/512GB) - Hàng Chính Hãng,162593187,28990000,36990000,8000000,22, ...,4.8,available,Samsung,https://tiki.vn/product-p162593187.html?spid=162593195
"Ulefone Armor X ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",29931445,2990000,2990000,0,0,"Được chứng nhận đạt mức IP68 / IP69K cao nhất, nó có thể xử lý 30 phút ngâm trong 1,5 mét nước hoặc 24 giờ nộp trong 1 mét bê tông. Trong khi đó, nó cũng có thể chịu được những giọt lớn lên tới 1,2 ...",4.7,available,Ulefone,https://tiki.vn/product-p29931445.html?spid=29931447
Điện Thoại Samsung Galaxy Note 20 Ultra (8GB/256GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,62269749,28990000,28990000,0,0,"Sự kết hợp của siêu phẩmĐã từ lâu, sự kết hợp giữa Note và S Pen thông minh định hình nên một thế hệ siêu phẩm, đầy quyền năng, ngay trong tay bạn. Với hiệu năng đáng kinh ngạc như máy tính, khả năn...",4.6,available,Samsung,https://tiki.vn/product-p62269749.html?spid=63465870
[Hàng Chính Hãng Quốc tế] Điện Thoại Xiaomi Black Shark 5 (8GB/128GB),186591556,10990000,14500000,3510000,24,"Cấu hình Xiaomi Black Shark 5 cực khủngBlack Shark 5 màu được trang bị chipset Snapdragon 870, kết hợp với hai khoang hơi để làm mát. Ở đây không có SSD, chỉ có RAM LPDDR5 (8/12 GB) và bộ nhớ UFS 3.1...",0.0,available,Black Shark,https://tiki.vn/product-p186591556.html?spid=186591561
"Apple iPad 10.2-inch (9th Gen) Wi-Fi + Cellular, 2021",184250010,10990000,12990000,2000000,15,"Mạnh mẽ. Dễ sử dụng. Linh hoạt. iPad có màn hình Retina 10.2 inch tuyệt đẹp, chip A13 Bionic mạnh mẽ, camera trước Ultra Wide có tính năng Trung Tâm Màn Hình, tương thích với Apple Pencil và Smart Key...",5.0,available,Apple,https://tiki.vn/product-p184250010.html?spid=124939754
"Điện thoại oukitel  k15 pro (chống sốc,pin khủng,pin 10.000mAh ,Ram 6Gb,Rom 128Gb) – hàng chính hãng",181264344,5990000,5990000,0,0,"oukitel K15 Pro là điện thoại thông minh tập trung vào pin mới nhất của Oukitel . Thiết bị này là phiên bản cao hơn của K15 Plus được công bố cách đây vài tháng.   Nó có màn hình 6,52 inch...",5.0,available,Oukitel,https://tiki.vn/product-p181264344.html?spid=181264345
Điện Thoại Samsung Galaxy Z Flip3 5G 8GB/128GB - Hàng Chính Hãng ,159887243,22250000,22250000,0,0,"Chất ""Tôi"" khác biệtKhác biệt với những gam màu độc đáo hay táo bạo với sắc đen mạnh mẽ? Ở màu sắc nào, Galaxy Z Flip3 5G đầy thu hút. Đâu là sắc màu bạn chọn?Sở hữu thiết kế độc nhất theo phong các...",5.0,available,Samsung,https://tiki.vn/product-p159887243.html?spid=159887262
Điện thoại Xiaomi Redmi Note 11 (4GB/64GB) - Hàng chính hãng,160801738,4390000,4690000,300000,6,"Màn hình: AMOLED 6.43"", Full HD+ (2400x1080 Pixels)Hệ điều hành: Android 11Camera sau: 50 MP + 8 MP + 2 MP + 2 MPCamera trước: 13 MPChipset: Snapdragon 680RAM: 4 GBBộ nhớ trong: 64 GBCổng kết n...",0.0,available,Xiaomi,https://tiki.vn/product-p160801738.html?spid=199932835
Điện thoại Xiaomi Redmi 10 5G - Hàng chính hãng,181699158,5290000,5590000,300000,5,- Hệ thống Siêu thị Viettel Store cam kết cung cấp các sản phẩm chính hãng tới người tiêu dùng (TẤT CẢ SẢN PHẨM ĐỀU NGUYÊN SEAL)- Hỗ trợ xuất hóa đơn VAT (Quý khách hàng vui lòng để lại thông tin để n...,0.0,available,Xiaomi,https://tiki.vn/product-p181699158.html?spid=181699172
Máy Tính Bảng Samsung Galaxy Tab S6 Lite 4GB/64GB - Hàng Chính Hãng,135266139,7689000,9990000,2301000,23,"Máy Tính Bảng Samsung Galaxy Tab S6 Lite 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, bút S Pen, tài liệu hướng dẫn sử dụng, dụng cụ lấy sim và lấy thẻ nhớ. Màn hình l...",5.0,available,Samsung,https://tiki.vn/product-p135266139.html?spid=135266141
Điện thoại Samsung Galaxy Z Fold 4 (12GB/512GB) - Hàng chính hãng,194041977,39290000,44490000,5200000,12,...,0.0,available,Samsung,https://tiki.vn/product-p194041977.html?spid=194041981
Điện thoại di động Vivo Y33s (8GB/128GB) - Hàng chính hãng,151588148,6690000,6690000,0,0,"Diện mạo sang chảnhVivo Y33s có một vẻ ngoài bóng bẩy, mọi sự chú ý đều đổ dồn về cụm camera với hiệu ứng ánh sáng phát ra ấn tượng khi nghiêng máy dưới nhiều góc độ.Máy được hoàn thiện với trọng lư...",0.0,available,Vivo,https://tiki.vn/product-p151588148.html?spid=161409824
Điện Thoại Samsung Galaxy S21 FE 5G 8GB/128GB - Hàng Chính Hãng,159853930,12489000,16990000,4501000,26,"Điện Thoại Samsung Galaxy S21 FE 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim. Khám phá thế giới qua màn hình 6.4 inch- Galaxy S21 FE 5...",5.0,available,Samsung,https://tiki.vn/product-p159853930.html?spid=159853932
"Điện thoại Gaming Redmagic 7 - MH AMOLED 6.8"" Full HD+ 165Hz - Qualcomm Snapdragon 8 Gen 1 8 nhân - HT làm mát 8.0 - Hàng chính hãng",185887807,16490000,18990000,2500000,13,            ...,0.0,available,Redmagic,https://tiki.vn/product-p185887807.html?spid=185887811
Điện thoại Samsung Galaxy A73 5G (8GB/128GB) - Hàng chính hãng,178000116,9769000,11990000,2221000,19," là dòng  cao cấp nhất hiện nay của . Với thiết kế cao cấp, cấu hình mạnh mẽ, màn hình AMOLED 120Hz, camera 108MP…  hứa hẹn sẽ đem đến cho người dùng những trải nghiệm tốt nhất.Thiết kế sang trọng và...",5.0,available,Samsung,https://tiki.vn/product-p178000116.html?spid=178000122
Điện Thoại Samsung Galaxy S22 Ultra 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,190530084,20890000,30990000,10100000,33,"Samsung Galaxy S22 Ultra 128GB - chiếc điện thoại Galaxy S đầu tiên sở hữu bút S Pen trong thân máy, được cung cấp sức mạnh bởi CPU đến từ Qualcomm, sở hữu thiết kế sang trọng, màn hình có nhiều cải ...",0.0,available,Samsung,https://tiki.vn/product-p190530084.html?spid=190530086
Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính Hãng,112821872,2779000,2990000,211000,7,"Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, sách hướng dẫn. Thông số kỹ thuật- Màn hình: IPS LCD, 6.53"", HD+- Hệ điều hành: Android 10- Came...",5.0,available,Xiaomi,https://tiki.vn/product-p112821872.html?spid=112861603
Điện thoại Vivo X50 - Hàng Chính Hãng,73509365,9990000,12990000,3000000,23,"Màn hình tràn viền chuẩn xu hướngThiết kế bắt xu thế với màn hình Infinity-O, nâng cao khả năng hiển thị với độ phân giải Full HD+, cho không gian sử dụng thoải mái, trải nghiệm hình ảnh sống động vớ...",0.0,available,Vivo,https://tiki.vn/product-p73509365.html?spid=73509369
Apple iPhone 13 mini,184051220,16990000,19290000,2300000,12,iPhone 13 mini. Hệ thống camera kép tiên tiến nhất từng có trên iPhone. Chip A15 Bionic thần tốc. Thời lượng pin tăng vọt. Thiết kế bền bỉ. Mạng 5G siêu nhanh.1 Cùng với màn hình Super Retina XDR sáng...,5.0,available,Apple,https://tiki.vn/product-p184051220.html?spid=123547438
Điện thoại Xiaomi Redmi Note 11 Pro (8GB/128GB) - Hàng chính hãng,169749516,6990000,7490000,500000,7,"Màn hình: AMOLED 6.67"", Full HD+Hệ điều hành: Android 11Camera sau: 108 MP + 8 MP + 2 MP + 2 MPCamera trước: 16 MPChipset: MediaTek Helio G96 8 nhânRAM: 8 GBBộ nhớ trong: 128 GBCổng kết nối/sạc...",0.0,available,Xiaomi,https://tiki.vn/product-p169749516.html?spid=199932836
Điện thoại Realme Narzo 50i Prime (4GB/64GB) - Hàng Chính Hãng,197647955,2520000,2520000,0,0,Realme narzo 50i Prime Mạnh Mẽ Thời Thượng Chip Unisoc T612 Pin Lớn 5000mAh Bộ Nhớ Ngoài lên đến 1TB Màn hình 16.5cm（6.5’’) Siêu Mỏng 8.5mm Thiết Kế Sọc Thời Thượng Khe SIM 2+1 Chip Unisoc T612 Hiệu N...,0.0,available,Realme,https://tiki.vn/product-p197647955.html?spid=197647957
Điện thoại vivo Y22s (8GB - 128GB) - Hàng Chính Hãng,195323206,5460000,5990000,530000,9,"Vivo Y22s sở hữu màn hình IPS LCD 6.55 inches, ở mặt trước máy có màn hình viền mỏng với camera selfie hình giọt nước. Mặt sau là hệ thống camera kép khá to, với thiết kế đèn led đặt ngang một bên. Có...",0.0,available,Vivo,https://tiki.vn/product-p195323206.html?spid=197601470
Điện thoại thông minh Bphone A50 - Hàng chính hãng,171254543,5490000,5490000,0,0,"Nâng tầm nhiếp ảnh điện toán Trí tuệ nhân tạo AI cùng các sáng tạo công nghệ nhiếp ảnh điện toán nổi bật: sMacro, sCorrection, sMoment, sNight… nâng cấp khả năng chụp ảnh vượt xa ...",4.2,available,Bphone,https://tiki.vn/product-p171254543.html?spid=171254544
"Điện thoại Oukitel WP5 Pro (Ram4GB,Rom 64Gb,pin 8.000mAh ,chống va đập,chống nước) - hàng chính hãng",65492829,4390000,4390000,0,0," bền bỉ hơn, Khéo léo hơn WP5 Pro sử dụng cao su công nghiệp với các yếu tố chống va đập. Bốn góc máy được làm dày dặn độ bền cao cũng như lớp vỏ thép dày và bền cũng như thiết kế ma sát lưng và ph...",5.0,available,Oukitel,https://tiki.vn/product-p65492829.html?spid=65492830
"[GAMING PHONE] Điện thoại Redmagic 6R 8/128GB- Hỗ trợ Tiếng Việt | Chơi Game cực đỉnh | Snapdragon 888 5G | Màn hình AMOLED 6.67"" |Pin 4200 mAh | Sạc nhanh 30W - Hàng Chính Hãng",129868798,9290000,15990000,6700000,42,"RedMagic 6R: Smartphone chơi game mỏng nhất thế giớiSo với RedMagic 6, Nubia RedMagic 6R là phiên bản giá rẻ hơn. Tuy nhiên, điện thoại vẫn cung cấp khả năng chơi game tuyệt vời nhờ chip xử ...",5.0,available,Nubia,https://tiki.vn/product-p129868798.html?spid=129868800
Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,168055450,18200000,25990000,7790000,30,"Tiếp nối sự thành công của Galaxy S21 Plus thì Samsung đã ra mắt siêu phẩm mới trong năm 2022, đó chính là Samsung S22 Plus. Đây được coi là một kỳ quan mà người dùng có thể trải nghiệm thiết kế ấn tư...",5.0,available,Samsung,https://tiki.vn/product-p168055450.html?spid=168055466
"Điện thoại itel Vision1 Pro (L6502) 3GB/32GB , 6.52"" HD+ , Camera kép - Hàng Chính Hãng",129167418,1610000,2300000,690000,30,"Sở hữu một smartphone có ngoại hình đẹp với cấu hình tốt, giá rẻ không còn là điều không tưởng với Itel L6502, một phiên bản đẹp, giá tốt đến từ Itel đã sẵn sàng cho bạn trải nghiệm.Ngoại hình được c...",0.0,available,OEM,https://tiki.vn/product-p129167418.html?spid=195946027
"Điện thoại thông minh Bphone A40, nhiếp ảnh điện toán, 2 sim, bảo mật – Hàng chính hãng",152880374,3699000,4490000,791000,18,"Nâng tầm nhiếp ảnh điện toán Trí tuệ nhân tạo AI cùng các sáng tạo công nghệ nhiếp ảnh điện toán nổi bật: sMacro, sCorrection, sMoment, sNight nâng cấp khả năng chụp ảnh vượt xa giới hạn phần cứng c...",5.0,available,Bphone,https://tiki.vn/product-p152880374.html?spid=160372524
Máy Tính Bảng Huawei MatePad 11 | Màn Hình HUAWEI FullView 120 Hz | Kèm Bút cảm ứng Huawei M-Pencil + Bàn phím Smart Magnetic Keyboard,117720011,17480000,17480000,0,0,HUAWEI MatePad 11*Hình ảnh sản phẩm và nội dung hiển thị trên các trang nêu trên chỉ nhằm mục đích tham khảo. Tính năng và thông số kỹ thuật của sản phẩm thực tế(bao gồm nhưng không g...,4.5,available,Huawei,https://tiki.vn/product-p117720011.html?spid=198592692
Máy tính bảng Samsung Galaxy Tab A8 - Hàng chính hãng,160556149,6839000,8490000,1651000,19,"Màn hình: TFT 10.5"", Full HD+Hệ điều hành: Android 11Camrea sau: 8 MPCamera trước: 5MPChipset: Unisoc Tiger T618RAM: 4GBBộ nhớ trong: 64GBCổng kết nối/sạc: USB Type-CDung lượng pin: 7.040 mAh...",5.0,available,Samsung,https://tiki.vn/product-p160556149.html?spid=160556151
Điện Thoại Samsung Galaxy A22 - Hàng Chính Hãng,191548108,5441000,5490000,49000,1,"  Điện thoại Samsung Galaxy A22 - Hàng Chính Hãng   Nhà sản xuất: Samsung   Xuất xứ: Việt Nam   Thời gian bảo hành: 12 tháng   Chipset: Bộ vi xử lí tám nhân, xung nhịp tối đa 2GHz   RAM: 6GB   ...",5.0,available,Samsung,https://tiki.vn/product-p191548108.html?spid=191548112
Điện Thoại Realme C21Y 4GB - Hàng Chính Hãng,121252535,3120000,3890000,770000,20,Điện Thoại Realme C21Y 4GB - Hàng Chính Hãng...,5.0,available,Realme,https://tiki.vn/product-p121252535.html?spid=178098955
Điện thoại Vivo V23e (8GB/128GB) – Hàng Chính Hãng,140221779,7310000,8490000,1180000,14,"Mỏng nhẹ, tinh tế, đơn giản và thoải máiĐiện thoại Vivo V23e (8GB/128GB) khoác lên mình thân máy siêu mỏng với độ dày chỉ 7.36mm. Sản phẩm được thiết kế theo phong cách tối giản nhưng không kém phần ...",5.0,available,Vivo,https://tiki.vn/product-p140221779.html?spid=140221781
Điện Thoại Samsung Galaxy Z Flip 3 (128GB) - Hàng Chính Hãng- Đã kích hoạt bảo hành,132234204,22590000,22590000,0,0,"rong sự kiện Galaxy Unpacked hồi 11/8, Samsung đã chính thức trình làng mẫu điện thoại màn hình gập thế hệ mới mang tên Galaxy Z Flip3 5G 128GB. Đây là một siêu phẩm với màn hình gập dạng vỏ sò cùng n...",5.0,available,Samsung,https://tiki.vn/product-p132234204.html?spid=132234251
Máy đọc sách Kobo Clara HD - Certified Refurbished chính hãng Kobo - hàng nhập khẩu,141663080,2799000,3099000,300000,10,Clara HD được mệnh danh là ông vua máy đọc sách trong tầm giá 3 triệu.Dòng Certified Refurbished chính hãng Kobo số lượng có hạn trong 1 thời điểm luôn cháy hàng rất nhanh. Hàng được bán qua quy trìn...,4.5,available,Kobo,https://tiki.vn/product-p141663080.html?spid=141663081
